talk_time,battery_power,pc,fc,blue,dual_sim,four_g,three_g,touch_screen,wifi,mobile_wt,px_width,sc_h,sc_w,m_dep,n_cores,ram,werf,int_memory,px_height,clock_speed
11.0,1517.0,14.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,143.0,1489.0,15.0,5.0,0.6,5.0,2822.0,9156615,48.0,802.0,0.5
19.0,833.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,145.0,1290.0,19.0,8.0,0.3,4.0,586.0,9156615,27.0,649.0,0.6
16.0,1560.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,169.0,1364.0,15.0,11.0,0.8,7.0,1938.0,9156615,22.0,745.0,2.3
2.0,954.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,134.0,1058.0,17.0,0.0,0.3,2.0,438.0,9156615,50.0,228.0,0.5
11.0,999.0,13.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,165.0,1641.0,8.0,4.0,1.0,4.0,3083.0,9156615,56.0,342.0,2.6
8.0,511.0,16.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,175.0,622.0,9.0,7.0,0.1,3.0,1484.0,9156615,50.0,140.0,0.6
7.0,1279.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,105.0,1633.0,7.0,2.0,0.5,6.0,1150.0,9156615,7.0,560.0,2.5
11.0,769.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,95.0,1454.0,18.0,2.0,0.1,8.0,1877.0,9156615,17.0,1384.0,1.2
8.0,1414.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,1564.0,5.0,2.0,0.6,4.0,312.0,9156615,27.0,804.0,2.6
8.0,1265.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,90.0,687.0,16.0,11.0,0.5,1.0,1518.0,9156615,49.0,275.0,0.6
20.0,1804.0,19.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,153.0,1244.0,9.0,1.0,0.6,7.0,3472.0,9156615,22.0,1158.0,0.5
8.0,1489.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,812.0,7.0,6.0,0.6,1.0,776.0,9156615,32.0,172.0,2.4
11.0,1398.0,12.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,150.0,1284.0,14.0,3.0,0.8,1.0,3488.0,9156615,26.0,755.0,1.6
10.0,856.0,19.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,125.0,1931.0,17.0,0.0,0.7,6.0,650.0,9156615,19.0,1057.0,1.1
4.0,721.0,18.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,1862.0,10.0,3.0,0.9,1.0,1713.0,9156615,16.0,408.0,1.3
18.0,685.0,20.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0,870.0,8.0,0.0,0.3,6.0,1223.0,9156615,17.0,725.0,2.7
18.0,1110.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,192.0,1262.0,12.0,8.0,0.9,5.0,456.0,9156615,42.0,1179.0,0.6
17.0,1569.0,20.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,110.0,1942.0,9.0,2.0,0.3,4.0,1260.0,9156615,44.0,45.0,2.8
13.0,1354.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,136.0,918.0,5.0,1.0,0.5,4.0,2090.0,9156615,26.0,297.0,0.7
18.0,534.0,16.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,1220.0,5.0,3.0,0.2,5.0,2466.0,9156615,2.0,911.0,0.5
13.0,1089.0,20.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,153.0,1409.0,7.0,5.0,0.1,7.0,2620.0,9156615,2.0,211.0,1.4
5.0,1053.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,1767.0,17.0,6.0,0.3,1.0,3086.0,9156615,45.0,594.0,0.8
14.0,1470.0,9.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,121.0,1090.0,10.0,1.0,0.1,1.0,3259.0,9156615,45.0,777.0,1.7
17.0,1972.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,1648.0,16.0,0.0,0.7,2.0,2870.0,9156615,37.0,715.0,1.2
18.0,1831.0,14.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,148.0,1113.0,10.0,5.0,0.2,7.0,2460.0,9156615,44.0,437.0,2.3
18.0,705.0,9.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,155.0,1374.0,15.0,11.0,0.9,6.0,1509.0,9156615,57.0,1114.0,0.5
2.0,659.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,110.0,1929.0,15.0,5.0,0.5,3.0,2044.0,9156615,6.0,1054.0,2.7
7.0,972.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,589.0,7.0,6.0,0.7,7.0,3925.0,9156615,44.0,297.0,1.3
7.0,1689.0,18.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,127.0,1200.0,7.0,2.0,0.3,3.0,2766.0,9156615,24.0,954.0,1.8
7.0,508.0,8.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,557.0,13.0,12.0,0.3,1.0,663.0,9156615,42.0,39.0,0.8
12.0,1175.0,12.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,145.0,1501.0,9.0,4.0,0.1,2.0,3153.0,9156615,25.0,137.0,0.6
6.0,1329.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,181.0,1458.0,8.0,6.0,0.9,6.0,1228.0,9156615,52.0,1053.0,1.0
10.0,1777.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,874.0,10.0,8.0,0.2,4.0,1552.0,9156615,15.0,553.0,2.2
15.0,1514.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,138.0,538.0,15.0,3.0,0.6,3.0,1037.0,9156615,12.0,306.0,1.4
20.0,1854.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,101.0,627.0,17.0,4.0,0.1,5.0,1886.0,9156615,8.0,506.0,3.0
20.0,1005.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,133.0,1556.0,17.0,0.0,0.4,8.0,3884.0,9156615,46.0,176.0,0.5
15.0,725.0,17.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,160.0,1249.0,10.0,4.0,0.4,8.0,1326.0,9156615,60.0,1134.0,1.3
16.0,1524.0,12.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,124.0,635.0,11.0,4.0,0.5,2.0,947.0,9156615,57.0,629.0,2.6
8.0,1136.0,19.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,150.0,1030.0,10.0,3.0,0.5,6.0,3210.0,9156615,32.0,961.0,1.6
2.0,1694.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,102.0,549.0,17.0,5.0,0.3,7.0,2298.0,9156615,34.0,377.0,0.6
12.0,1730.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.0,1023.0,14.0,0.0,0.1,4.0,1595.0,9156615,20.0,418.0,2.0
8.0,1447.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,155.0,1455.0,12.0,11.0,0.2,8.0,568.0,9156615,9.0,737.0,2.5
19.0,840.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,1591.0,10.0,8.0,0.7,6.0,2072.0,9156615,33.0,1482.0,0.9
6.0,742.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,139.0,1288.0,8.0,0.0,0.7,3.0,292.0,9156615,36.0,1161.0,0.5
16.0,1179.0,12.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,182.0,1451.0,16.0,5.0,0.3,2.0,340.0,9156615,32.0,85.0,0.5
12.0,1128.0,14.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,84.0,1370.0,14.0,9.0,0.4,5.0,2982.0,9156615,53.0,609.0,1.4
6.0,530.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,1012.0,17.0,7.0,0.3,6.0,959.0,9156615,32.0,48.0,2.4
10.0,1199.0,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,116.0,1552.0,17.0,13.0,0.2,4.0,3448.0,9156615,16.0,1168.0,2.5
3.0,1526.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,117.0,751.0,18.0,10.0,0.2,7.0,2227.0,9156615,23.0,718.0,2.1
9.0,1661.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,119.0,861.0,9.0,2.0,0.3,2.0,591.0,9156615,29.0,536.0,1.4
20.0,1180.0,20.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,144.0,1252.0,7.0,3.0,1.0,4.0,1464.0,9156615,50.0,925.0,1.2
7.0,1827.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,130.0,1764.0,8.0,3.0,0.9,7.0,2693.0,9156615,61.0,253.0,0.8
19.0,1530.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,1975.0,11.0,10.0,0.8,6.0,725.0,9156615,42.0,454.0,2.0
6.0,1281.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,148.0,1617.0,12.0,1.0,0.3,1.0,1129.0,9156615,28.0,1285.0,2.3
12.0,1027.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,103.0,1747.0,17.0,12.0,0.9,2.0,3786.0,9156615,64.0,1698.0,0.5
4.0,730.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,89.0,1247.0,19.0,15.0,0.1,8.0,1210.0,9156615,4.0,302.0,2.1
16.0,1269.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,180.0,1036.0,10.0,9.0,1.0,8.0,2341.0,9156615,41.0,406.0,2.8
13.0,1975.0,11.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,128.0,655.0,5.0,4.0,0.9,8.0,2998.0,9156615,16.0,80.0,1.5
18.0,615.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,163.0,1664.0,7.0,4.0,0.6,6.0,2211.0,9156615,42.0,104.0,0.5
18.0,794.0,19.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,197.0,1376.0,19.0,8.0,0.6,3.0,2171.0,9156615,14.0,312.0,2.5
5.0,1720.0,18.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,168.0,1353.0,14.0,2.0,0.5,2.0,2148.0,9156615,55.0,753.0,2.0
16.0,1723.0,17.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,126.0,1361.0,5.0,0.0,0.6,3.0,1213.0,9156615,7.0,384.0,1.0
7.0,1836.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,104.0,1068.0,18.0,6.0,0.7,5.0,2469.0,9156615,14.0,168.0,1.1
3.0,1559.0,17.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,162.0,1559.0,9.0,1.0,0.5,6.0,3352.0,9156615,6.0,179.0,1.6
5.0,786.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,141.0,1697.0,12.0,11.0,0.5,7.0,2390.0,9156615,33.0,507.0,2.2
7.0,1490.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,150.0,1464.0,17.0,9.0,0.3,8.0,3600.0,9156615,64.0,1417.0,0.5
7.0,1541.0,15.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,165.0,1052.0,12.0,1.0,0.2,5.0,1108.0,9156615,28.0,796.0,2.8
14.0,842.0,10.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,124.0,730.0,8.0,4.0,1.0,3.0,1903.0,9156615,57.0,348.0,1.8
16.0,1708.0,16.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,197.0,1345.0,19.0,16.0,0.9,4.0,1247.0,9156615,14.0,263.0,0.8
18.0,1412.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,660.0,15.0,10.0,0.2,3.0,1853.0,9156615,57.0,2.0,0.6
15.0,1709.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,156.0,1385.0,17.0,1.0,1.0,2.0,3283.0,9156615,13.0,974.0,2.1
9.0,601.0,11.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,169.0,1827.0,14.0,8.0,0.8,4.0,2651.0,9156615,6.0,818.0,1.7
16.0,1254.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,134.0,1372.0,14.0,1.0,0.2,2.0,817.0,9156615,27.0,1288.0,1.2
2.0,1606.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,200.0,770.0,11.0,1.0,0.9,5.0,3437.0,9156615,33.0,157.0,0.5
14.0,1977.0,18.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,171.0,1242.0,18.0,7.0,1.0,7.0,1971.0,9156615,54.0,1226.0,2.0
6.0,565.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,158.0,703.0,13.0,6.0,0.1,2.0,2156.0,9156615,50.0,543.0,0.6
9.0,1230.0,7.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,123.0,676.0,11.0,5.0,0.8,5.0,988.0,9156615,26.0,416.0,2.2
14.0,1988.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,94.0,696.0,16.0,2.0,0.1,8.0,3144.0,9156615,16.0,153.0,0.5
9.0,718.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,88.0,830.0,17.0,11.0,0.8,1.0,1754.0,9156615,21.0,518.0,0.7
6.0,1766.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,194.0,1306.0,19.0,2.0,0.5,8.0,2316.0,9156615,29.0,439.0,1.3
6.0,1313.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,105.0,1308.0,11.0,10.0,0.4,1.0,3791.0,9156615,9.0,416.0,1.8
4.0,685.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,648.0,14.0,8.0,0.8,7.0,728.0,9156615,29.0,433.0,0.5
6.0,1875.0,17.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,91.0,1942.0,7.0,2.0,0.7,1.0,2712.0,9156615,55.0,1802.0,0.5
12.0,1265.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,836.0,5.0,0.0,0.7,5.0,1362.0,9156615,49.0,690.0,1.5
16.0,602.0,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,1717.0,7.0,5.0,0.9,8.0,2189.0,9156615,50.0,1571.0,0.9
6.0,1281.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,148.0,1617.0,12.0,1.0,0.3,1.0,1129.0,9156615,28.0,1285.0,2.3
10.0,1864.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142.0,1545.0,10.0,1.0,0.1,1.0,2258.0,9156615,7.0,225.0,2.2
6.0,1225.0,15.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,107.0,1567.0,17.0,11.0,0.1,2.0,2423.0,9156615,60.0,10.0,0.7
16.0,946.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,154.0,630.0,7.0,4.0,0.2,8.0,2104.0,9156615,19.0,159.0,2.1
7.0,852.0,13.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,104.0,1159.0,17.0,4.0,0.7,7.0,2253.0,9156615,62.0,293.0,1.0
10.0,1948.0,13.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,136.0,700.0,6.0,1.0,0.2,1.0,361.0,9156615,5.0,651.0,2.9
14.0,1391.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,182.0,1256.0,14.0,7.0,0.8,1.0,3139.0,9156615,36.0,14.0,1.4
13.0,1631.0,12.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,198.0,1905.0,13.0,5.0,0.1,7.0,301.0,9156615,3.0,177.0,0.9
10.0,1449.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,105.0,947.0,5.0,1.0,0.6,6.0,2036.0,9156615,52.0,211.0,0.5
11.0,1496.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1383.0,16.0,1.0,0.5,3.0,3571.0,9156615,6.0,549.0,1.3
10.0,659.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,151.0,1877.0,8.0,1.0,0.7,8.0,3925.0,9156615,24.0,924.0,2.2
17.0,1430.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,179.0,906.0,17.0,8.0,0.1,3.0,752.0,9156615,56.0,569.0,0.9
7.0,637.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,194.0,1289.0,15.0,10.0,0.6,4.0,2725.0,9156615,28.0,1080.0,0.8
7.0,961.0,16.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,152.0,621.0,15.0,6.0,0.3,6.0,2981.0,9156615,51.0,554.0,1.5
12.0,1208.0,19.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,175.0,1028.0,17.0,16.0,1.0,1.0,2201.0,9156615,16.0,691.0,2.9
5.0,1344.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,190.0,556.0,8.0,1.0,0.5,1.0,2074.0,9156615,14.0,419.0,1.5
19.0,651.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,176.0,858.0,14.0,9.0,0.2,5.0,2244.0,9156615,63.0,548.0,0.8
8.0,1350.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,181.0,544.0,15.0,1.0,0.8,8.0,2287.0,9156615,50.0,369.0,0.5
14.0,1744.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,112.0,718.0,18.0,7.0,0.5,8.0,1205.0,9156615,20.0,68.0,1.0
6.0,1634.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200.0,1677.0,11.0,6.0,0.2,2.0,3031.0,9156615,17.0,964.0,1.4
19.0,1966.0,16.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,144.0,1973.0,6.0,4.0,0.2,1.0,1252.0,9156615,48.0,1242.0,0.8
9.0,1872.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,89.0,1767.0,17.0,3.0,0.7,6.0,724.0,9156615,17.0,1749.0,0.5
16.0,973.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,196.0,588.0,13.0,10.0,0.5,5.0,1861.0,9156615,53.0,105.0,0.5
10.0,899.0,11.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,192.0,1638.0,19.0,16.0,0.3,4.0,2870.0,9156615,53.0,641.0,2.7
16.0,1336.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,194.0,583.0,13.0,1.0,0.2,5.0,1869.0,9156615,17.0,55.0,0.9
18.0,640.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,163.0,1179.0,7.0,5.0,0.1,4.0,2844.0,9156615,20.0,710.0,0.6
6.0,1895.0,11.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,134.0,1335.0,15.0,4.0,0.7,1.0,774.0,9156615,5.0,725.0,0.5
10.0,574.0,17.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,1171.0,8.0,7.0,0.1,6.0,3269.0,9156615,38.0,286.0,2.8
14.0,1607.0,8.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,192.0,1005.0,11.0,1.0,1.0,2.0,885.0,9156615,20.0,776.0,1.1
2.0,920.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,149.0,1421.0,6.0,0.0,0.8,3.0,2608.0,9156615,46.0,1058.0,0.5
15.0,1220.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,109.0,1249.0,6.0,4.0,0.7,7.0,1037.0,9156615,54.0,383.0,2.8
16.0,999.0,19.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,199.0,1616.0,14.0,11.0,0.2,4.0,2593.0,9156615,64.0,1397.0,2.9
10.0,1831.0,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,189.0,1790.0,14.0,3.0,1.0,8.0,1133.0,9156615,55.0,1693.0,2.2
2.0,1963.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,157.0,1813.0,18.0,2.0,0.1,2.0,714.0,9156615,34.0,1136.0,1.0
12.0,1035.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,99.0,1960.0,14.0,5.0,0.5,3.0,3506.0,9156615,44.0,236.0,0.6
11.0,1871.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,144.0,1966.0,15.0,8.0,0.4,8.0,2727.0,9156615,41.0,275.0,2.1
16.0,727.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,193.0,711.0,9.0,1.0,0.2,1.0,3654.0,9156615,64.0,664.0,2.5
9.0,1097.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,161.0,1914.0,14.0,5.0,0.2,3.0,1725.0,9156615,64.0,419.0,2.1
17.0,911.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,181.0,670.0,9.0,5.0,0.1,5.0,363.0,9156615,46.0,461.0,2.9
19.0,981.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,136.0,688.0,19.0,12.0,0.1,3.0,1539.0,9156615,2.0,75.0,1.9
2.0,879.0,15.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,83.0,1105.0,16.0,10.0,0.7,6.0,349.0,9156615,14.0,403.0,2.5
12.0,869.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,533.0,19.0,0.0,0.6,7.0,3249.0,9156615,2.0,519.0,1.9
9.0,696.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,907.0,18.0,8.0,0.3,3.0,2630.0,9156615,51.0,649.0,0.5
10.0,1733.0,15.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,170.0,997.0,6.0,4.0,0.9,1.0,3488.0,9156615,6.0,590.0,1.5
18.0,1939.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,199.0,520.0,14.0,10.0,0.6,4.0,1047.0,9156615,55.0,320.0,2.8
16.0,1103.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,111.0,1486.0,8.0,7.0,0.7,6.0,1837.0,9156615,29.0,990.0,1.0
11.0,560.0,20.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,159.0,1613.0,18.0,12.0,0.3,2.0,2150.0,9156615,50.0,1448.0,0.5
20.0,888.0,17.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,198.0,1683.0,12.0,1.0,0.4,2.0,3407.0,9156615,33.0,327.0,2.6
7.0,1191.0,9.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,807.0,19.0,18.0,0.8,6.0,824.0,9156615,46.0,42.0,0.8
17.0,1082.0,20.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,101.0,724.0,12.0,2.0,1.0,4.0,2177.0,9156615,2.0,398.0,2.3
7.0,1969.0,20.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,85.0,764.0,16.0,7.0,0.2,8.0,315.0,9156615,7.0,332.0,0.8
18.0,1620.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,185.0,1033.0,6.0,0.0,0.2,3.0,606.0,9156615,30.0,832.0,2.2
8.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1781.0,16.0,11.0,0.5,3.0,3834.0,9156615,30.0,108.0,1.4
3.0,1099.0,20.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,146.0,1096.0,17.0,10.0,0.3,3.0,1699.0,9156615,61.0,393.0,0.5
19.0,1722.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,1638.0,5.0,1.0,0.8,6.0,2376.0,9156615,25.0,1179.0,1.0
6.0,764.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,152.0,511.0,18.0,7.0,1.0,8.0,3148.0,9156615,13.0,361.0,1.2
6.0,815.0,12.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,85.0,1291.0,5.0,4.0,0.3,6.0,3469.0,9156615,51.0,982.0,2.0
18.0,660.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,111.0,1178.0,6.0,5.0,0.5,2.0,588.0,9156615,40.0,262.0,0.5
3.0,1319.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,107.0,1152.0,18.0,5.0,0.9,1.0,2227.0,9156615,41.0,85.0,0.9
19.0,1898.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,185.0,739.0,10.0,5.0,0.2,7.0,2114.0,9156615,56.0,444.0,1.8
16.0,1814.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,141.0,786.0,18.0,12.0,0.4,2.0,3556.0,9156615,9.0,756.0,1.4
14.0,1366.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,161.0,1876.0,17.0,5.0,0.2,5.0,3869.0,9156615,53.0,647.0,1.7
9.0,1450.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,114.0,1639.0,11.0,5.0,0.6,5.0,794.0,9156615,31.0,1573.0,2.1
10.0,1483.0,11.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,169.0,651.0,6.0,3.0,0.7,5.0,1744.0,9156615,53.0,291.0,2.2
9.0,1733.0,20.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,119.0,527.0,17.0,16.0,1.0,6.0,3576.0,9156615,36.0,357.0,2.8
4.0,584.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,168.0,1622.0,12.0,8.0,0.3,3.0,465.0,9156615,19.0,1123.0,1.8
2.0,1650.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,89.0,881.0,14.0,10.0,0.7,1.0,324.0,9156615,38.0,773.0,2.3
7.0,1531.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,162.0,765.0,13.0,11.0,0.4,6.0,2524.0,9156615,60.0,625.0,2.0
14.0,1977.0,18.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,171.0,1242.0,18.0,7.0,1.0,7.0,1971.0,9156615,54.0,1226.0,2.0
15.0,1231.0,7.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,113.0,1663.0,9.0,4.0,0.9,1.0,3119.0,9156615,7.0,43.0,0.7
10.0,737.0,16.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,193.0,1463.0,7.0,0.0,0.6,4.0,2951.0,9156615,49.0,781.0,2.4
16.0,1578.0,20.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,670.0,17.0,4.0,0.9,1.0,3483.0,9156615,3.0,342.0,2.9
7.0,1504.0,15.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,142.0,973.0,7.0,2.0,0.7,8.0,2806.0,9156615,34.0,507.0,1.5
2.0,1581.0,19.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,172.0,850.0,19.0,9.0,0.4,4.0,1384.0,9156615,41.0,693.0,1.0
9.0,1217.0,13.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,182.0,632.0,7.0,3.0,0.5,4.0,1711.0,9156615,17.0,628.0,0.5
15.0,1722.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,177.0,1741.0,14.0,0.0,0.8,2.0,3271.0,9156615,18.0,865.0,2.6
